timestamp,event_type,x,y
1764176272.4006171,move,312,421
1764176272.4053342,move,307,422
1764176272.4102485,move,299,423
1764176272.42037,move,296,424
1764176272.4251194,move,291,426
1764176272.4307146,move,287,427
1764176272.435799,move,283,427
1764176272.4456604,move,280,427
1764176272.4505227,move,276,427
1764176272.4557185,move,274,427
1764176272.4606726,move,272,427
1764176272.4652991,move,270,427
1764176272.4753428,move,267,427
1764176272.4801571,move,265,427
1764176272.4852998,move,263,427
1764176272.4904146,move,261,427
1764176272.4953554,move,258,427
1764176272.505352,move,256,428
1764176272.5102947,move,254,428
1764176272.5154207,move,252,428
1764176272.520419,move,247,429
1764176272.5255194,move,245,429
1764176272.5355456,move,243,430
1764176272.54043,move,241,430
1764176272.5454519,move,239,432
1764176272.5506184,move,236,432
1764176272.5555563,move,234,432
1764176272.565574,move,233,432
1764176272.5704687,move,232,432
1764176272.5753942,move,232,432
1764176272.5804474,move,231,432
1764176272.585394,move,228,432
1764176272.5953853,move,227,433
1764176272.6005185,move,226,433
1764176272.605568,move,224,433
1764176272.6107154,move,223,434
1764176272.615452,move,222,435
1764176272.6257617,move,218,435
1764176272.6305633,move,217,436
1764176272.6357224,move,216,436
1764176272.64076,move,214,437
1764176272.6458051,move,213,437
1764176272.6557066,move,211,437
1764176272.6607244,move,209,438
1764176272.6657488,move,208,438
1764176272.6708884,move,207,438
1764176272.6759205,move,205,438
1764176272.6856396,move,205,439
1764176272.690666,move,203,441
1764176272.6958206,move,202,442
1764176272.7008677,move,198,443
1764176272.7058115,move,196,444
1764176272.7157047,move,194,446
1764176272.720819,move,191,447
1764176272.7258375,move,189,448
1764176272.7310662,move,187,452
1764176272.7358835,move,185,453
1764176272.746045,move,184,454
1764176272.750955,move,183,454
1764176272.7559793,move,183,454
1764176272.7611454,move,180,455
1764176272.7659442,move,179,456
1764176272.7759855,move,177,457
1764176272.7810433,move,176,459
1764176272.786116,move,174,460
1764176272.7911656,move,173,462
1764176272.7961938,move,172,464
1764176272.806147,move,168,465
1764176272.8137202,move,167,468
1764176272.8164499,move,166,470
1764176272.8239372,move,165,472
1764176272.8263094,move,163,474
1764176272.8391056,move,162,475
1764176272.841279,move,162,475
1764176272.8463588,move,160,477
1764176272.8513987,move,159,479
1764176272.8564427,move,158,480
1764176272.8664312,move,158,482
1764176272.8713205,move,157,483
1764176272.876391,move,156,484
1764176272.8814502,move,155,486
1764176272.88665,move,154,486
1764176272.8964918,move,153,487
1764176272.9011118,move,153,488
1764176272.9065719,move,153,489
1764176272.911397,move,151,490
1764176272.9167721,move,151,491
1764176272.9317842,move,150,492
1764176272.9417653,move,149,493
1764176272.9565566,move,148,493
1764176272.9613385,move,148,494
1764176272.9715528,move,148,494
1764176272.9915679,move,147,495
1764176273.0023308,move,146,497
1764176273.0224922,move,145,498
1764176273.0270936,move,145,498
1764176273.0325224,move,145,499
1764176273.037599,move,144,500
1764176273.0478318,move,142,500
1764176273.0526004,move,141,501
1764176273.0627046,move,140,501
1764176273.0672657,move,140,501
1764176273.0773036,move,139,501
1764176273.0818682,move,139,502
1764176273.0921457,move,139,503
1764176273.1071246,move,138,504
1764176273.2120209,move,138,504
1764176273.6308322,move,147,507
1764176273.634931,move,162,512
1764176273.6398942,move,177,520
1764176273.6444092,move,193,528
1764176273.654608,move,208,538
1764176273.6600184,move,221,546
1764176273.6647434,move,236,558
1764176273.6700075,move,249,564
1764176273.6749008,move,260,574
1764176273.6849942,move,273,583
1764176273.689574,move,286,590
1764176273.6948068,move,298,595
1764176273.699578,move,309,602
1764176273.7043433,move,322,607
1764176273.7142332,move,333,612
1764176273.7190208,move,345,618
1764176273.7242193,move,354,621
1764176273.729099,move,365,626
1764176273.734153,move,376,632
1764176273.7391732,move,382,634
1764176273.7492428,move,391,637
1764176273.7542624,move,396,640
1764176273.7592087,move,403,644
1764176273.764318,move,408,647
1764176273.7693393,move,411,649
1764176273.7790685,move,416,650
1764176273.7841566,move,419,651
1764176273.789419,move,421,652
1764176273.7944803,move,425,655
1764176273.7994535,move,427,657
1764176273.8091874,move,429,658
1764176273.8140898,move,431,660
1764176273.819077,move,433,662
1764176273.8241866,move,436,664
1764176273.829473,move,439,667
1764176273.8394406,move,441,670
1764176273.8442996,move,443,672
1764176273.8492205,move,448,674
1764176273.8544192,move,450,677
1764176273.859401,move,453,681
1764176273.86445,move,455,683
1764176273.8743966,move,460,685
1764176273.879431,move,462,689
1764176273.8844793,move,466,691
1764176273.8894875,move,471,695
1764176273.8945808,move,474,697
1764176273.9044771,move,479,701
1764176273.9095445,move,486,703
1764176273.9144833,move,491,706
1764176273.9195085,move,499,709
1764176273.9245543,move,510,712
1764176273.9298954,move,517,714
1764176273.9397507,move,527,717
1764176273.944485,move,534,719
1764176273.9496763,move,542,722
1764176273.9546857,move,547,723
1764176273.9597018,move,556,726
1764176273.9697566,move,561,728
1764176273.9744205,move,566,731
1764176273.979612,move,570,732
1764176273.9848185,move,574,733
1764176273.989799,move,578,735
1764176273.9948575,move,580,735
1764176274.0049422,move,582,736
1764176274.0098052,move,584,737
1764176274.0147915,move,587,739
1764176274.01991,move,588,739
1764176274.0248923,move,589,740
1764176274.0451956,move,590,740
1764176274.0963233,move,590,740
1764176274.111208,move,589,740
1764176274.115766,move,589,740
1764176274.1208901,move,588,740
1764176274.1311655,move,586,740
1764176274.1460521,move,585,740
1764176274.1507063,move,584,740
1764176274.155489,move,583,740
1764176274.160374,move,583,740
1764176274.1657221,move,582,740
1764176274.1754556,move,580,740
1764176274.1802173,move,575,740
1764176274.1852696,move,572,738
1764176274.1903713,move,567,738
1764176274.1952927,move,561,737
1764176274.2002554,move,551,735
1764176274.2104616,move,543,734
1764176274.2153754,move,530,733
1764176274.2203746,move,520,731
1764176274.2253535,move,512,730
1764176274.2306178,move,499,728
1764176274.2405162,move,489,727
1764176274.2454836,move,480,722
1764176274.2505023,move,468,721
1764176274.2556334,move,458,719
1764176274.2606418,move,445,716
1764176274.265549,move,437,715
1764176274.275574,move,424,712
1764176274.2804697,move,415,707
1764176274.2853887,move,405,704
1764176274.2904255,move,396,703
1764176274.2954657,move,386,700
1764176274.3057482,move,379,698
1764176274.3107476,move,371,697
1764176274.3156724,move,364,694
1764176274.3209708,move,358,693
1764176274.3257613,move,353,692
1764176274.330797,move,348,691
1764176274.3407843,move,345,691
1764176274.3457236,move,343,690
1764176274.3508692,move,341,689
1764176274.3559074,move,338,689
1764176274.360786,move,337,688
1764176274.3658235,move,336,688
1764176274.3756437,move,335,688
1764176274.38082,move,335,687
1764176274.385757,move,334,687
1764176274.3909206,move,334,686
1764176274.4058726,move,334,684
1764176274.4158354,move,334,683
1764176274.4310696,move,334,683
1764176274.4411163,move,334,683
1764176274.446253,move,334,682
1764176274.4513996,move,334,681
1764176274.45649,move,334,680
1764176275.4642067,move,353,679
1764176275.4689217,move,379,677
1764176275.4795804,move,409,675
1764176275.4846175,move,435,673
1764176275.4892397,move,460,673
1764176275.4943955,move,481,671
1764176275.4993274,move,503,671
1764176275.5092056,move,525,671
1764176275.514305,move,547,670
1764176275.519812,move,569,668
1764176275.5244188,move,594,666
1764176275.5294888,move,617,663
1764176275.5394154,move,640,659
1764176275.5442922,move,666,657
1764176275.551773,move,689,654
1764176275.5550277,move,709,650
1764176275.5595536,move,729,649
1764176275.5694973,move,745,645
1764176275.5744674,move,763,644
1764176275.5794797,move,777,642
1764176275.584494,move,791,642
1764176275.5895083,move,801,642
1764176275.599478,move,811,642
1764176275.6044176,move,818,643
1764176275.6094751,move,826,643
1764176275.6146057,move,831,644
1764176275.6195664,move,839,644
1764176275.629339,move,844,646
1764176275.6345654,move,852,646
1764176275.639638,move,858,647
1764176275.6447556,move,864,647
1764176275.6498747,move,871,649
1764176275.6595557,move,876,650
1764176275.6645887,move,880,651
1764176275.6698,move,884,652
1764176275.6748004,move,888,652
1764176275.6796188,move,890,653
1764176275.6896098,move,892,654
1764176275.6944952,move,895,655
1764176275.6995504,move,899,658
1764176275.704868,move,901,659
1764176275.709879,move,904,660
1764176275.719713,move,906,660
1764176275.7246385,move,911,661
1764176275.7295656,move,914,661
1764176275.734763,move,917,661
1764176275.739815,move,922,662
1764176275.7448099,move,925,662
1764176275.7548814,move,928,663
1764176275.7597802,move,933,664
1764176275.7648392,move,935,664
1764176275.769902,move,938,665
1764176275.7748995,move,941,665
1764176275.784948,move,943,665
1764176275.7898436,move,945,666
1764176275.7951486,move,947,666
1764176275.8001335,move,952,666
1764176275.8051984,move,953,666
1764176275.814974,move,957,666
1764176275.8197901,move,959,666
1764176275.8247738,move,963,666
1764176275.8302324,move,965,666
1764176275.8352246,move,967,666
1764176275.8460734,move,969,666
1764176275.852771,move,972,666
1764176275.855328,move,974,667
1764176275.8625696,move,977,667
1764176275.8667684,move,978,668
1764176275.8761065,move,980,668
1764176275.8816926,move,983,669
1764176275.885771,move,985,669
1764176275.890832,move,988,670
1764176275.8980293,move,995,672
1764176275.9077444,move,998,673
1764176275.9110405,move,1001,674
1764176275.9175074,move,1006,675
1764176275.9210916,move,1009,677
1764176275.926561,move,1014,678
1764176275.9315057,move,1018,680
1764176275.942243,move,1022,681
1764176275.9462254,move,1028,682
1764176275.9517446,move,1033,684
1764176275.9563596,move,1038,690
1764176275.961392,move,1045,691
1764176275.97134,move,1048,693
1764176275.9762418,move,1054,696
1764176275.9807234,move,1058,698
1764176275.9856708,move,1061,699
1764176275.9907117,move,1066,702
1764176275.9957495,move,1068,704
1764176276.0057337,move,1071,705
1764176276.01068,move,1073,706
1764176276.0158062,move,1077,707
1764176276.0205212,move,1079,708
1764176276.0255601,move,1081,709
1764176276.0357177,move,1083,709
1764176276.040733,move,1084,710
1764176276.045843,move,1086,710
1764176276.0509079,move,1087,712
1764176276.0559385,move,1088,712
1764176276.0656683,move,1090,713
1764176276.0709045,move,1091,713
1764176276.0758646,move,1093,713
1764176276.0809722,move,1096,714
1764176276.0860252,move,1097,714
1764176276.095849,move,1099,715
1764176276.1009505,move,1101,716
1764176276.1059241,move,1105,716
1764176276.1110988,move,1108,717
1764176276.1160762,move,1111,717
1764176276.1261234,move,1113,718
1764176276.130994,move,1117,719
1764176276.1358483,move,1121,719
1764176276.1409943,move,1123,720
1764176276.145948,move,1125,722
1764176276.156316,move,1128,722
1764176276.1636603,move,1129,722
1764176276.1660368,move,1131,723
1764176276.1741235,move,1133,723
1764176276.1765368,move,1133,724
1764176276.1866305,move,1136,724
1764176276.1911676,move,1138,725
1764176276.1967826,move,1139,725
1764176276.2018635,move,1141,726
1764176276.2070005,move,1143,726
1764176276.2168524,move,1144,726
1764176276.221626,move,1147,727
1764176276.2268817,move,1148,727
1764176276.2319589,move,1149,727
1764176276.2369914,move,1151,727
1764176276.2469835,move,1152,727
1764176276.2518055,move,1153,727
1764176276.2570248,move,1156,727
1764176276.2639997,move,1157,727
1764176276.267264,move,1158,727
1764176276.2818353,move,1159,727
1764176276.287065,move,1159,727
1764176276.2968829,move,1159,727
1764176276.6836333,click_pressed,1159,727
1764176276.8548093,click_released,1159,727
1764176276.9246073,click_pressed,1159,727
1764176277.0812044,click_released,1159,727
1764176277.8085053,move,1158,720
1764176277.809649,move,1158,710
1764176277.811993,move,1158,698
1764176277.8169217,move,1156,688
1764176277.8220446,move,1155,676
1764176277.8319943,move,1153,663
1764176277.8366523,move,1153,649
1764176277.84181,move,1153,635
1764176277.846805,move,1153,623
1764176277.8517253,move,1153,611
1764176277.8618724,move,1153,597
1764176277.8669724,move,1153,585
1764176277.8720248,move,1153,571
1764176277.8772318,move,1154,555
1764176277.8822474,move,1157,539
1764176277.8921878,move,1160,521
1764176277.8971055,move,1164,503
1764176277.9021213,move,1170,484
1764176277.9070258,move,1177,461
1764176277.9122815,move,1183,440
1764176277.9169705,move,1189,420
1764176277.927207,move,1196,401
1764176277.931979,move,1203,383
1764176277.9371235,move,1210,364
1764176277.9419923,move,1218,346
1764176277.9470122,move,1223,329
1764176277.9574172,move,1234,308
1764176277.962369,move,1240,295
1764176277.9672997,move,1248,280
1764176277.9723532,move,1255,265
1764176277.9775364,move,1263,253
1764176277.987073,move,1271,242
1764176277.9921162,move,1278,232
1764176277.997015,move,1285,223
1764176278.0021977,move,1292,216
1764176278.0071318,move,1298,209
1764176278.0172577,move,1301,205
1764176278.0223434,move,1307,200
1764176278.0273921,move,1309,199
1764176278.0324452,move,1311,198
1764176278.039263,move,1311,198
1764176278.0427904,move,1311,198
1764176278.2628253,move,1323,183
1764176278.267699,move,1339,165
1764176278.2727823,move,1358,148
1764176278.2778888,move,1377,129
1764176278.2880635,move,1393,111
1764176278.2929342,move,1413,91
1764176278.2980454,move,1428,78
1764176278.3029947,move,1441,65
1764176278.3079808,move,1456,51
1764176278.3178487,move,1469,38
1764176278.3230407,move,1480,30
1764176278.3278441,move,1491,21
1764176278.3333375,move,1502,13
1764176278.3383095,move,1510,4
1764176278.3482,move,1519,-2
1764176278.3531878,move,1526,-6
1764176278.3580825,move,1533,-4
1764176278.3632,move,1540,-5
1764176278.3682275,move,1546,-3
1764176278.3780937,move,1551,-4
1764176278.3833227,move,1554,-3
1764176278.3884194,move,1560,-2
1764176278.3933847,move,1564,-2
1764176278.398401,move,1566,-2
1764176278.403323,move,1569,-3
1764176278.4135177,move,1571,0
1764176278.4183471,move,1572,-1
1764176278.4234746,move,1573,0
1764176278.4283955,move,1574,0
1764176278.4334545,move,1576,0
1764176278.44357,move,1578,0
1764176278.453247,move,1578,0
1764176278.458358,move,1579,0
1764176278.4636388,move,1581,0
1764176278.4733377,move,1582,0
1764176278.4782634,move,1584,0
1764176278.4836118,move,1587,0
1764176278.4887586,move,1589,0
1764176278.4936743,move,1591,0
1764176278.5038176,move,1592,0
1764176278.5086825,move,1594,0
1764176278.5138066,move,1598,0
1764176278.5188994,move,1600,0
1764176278.5238848,move,1601,0
1764176278.533934,move,1603,0
1764176278.5389605,move,1605,0
1764176278.544003,move,1606,0
1764176278.5491836,move,1608,0
1764176278.5541632,move,1610,0
1764176278.5640326,move,1612,-1
1764176278.5689733,move,1614,0
1764176278.574177,move,1617,0
1764176278.5791683,move,1620,-1
1764176278.5841417,move,1621,0
1764176278.5891583,move,1623,0
1764176278.5992098,move,1627,0
1764176278.6039827,move,1630,0
1764176278.6091127,move,1631,0
1764176278.6142244,move,1632,0
1764176278.6192257,move,1634,0
1764176278.6292338,move,1639,0
1764176278.6343844,move,1641,0
1764176278.6397665,move,1643,0
1764176278.6447892,move,1645,0
1764176278.6498322,move,1649,0
1764176278.660126,move,1651,0
1764176278.665387,move,1653,2
1764176278.670148,move,1658,2
1764176278.675313,move,1660,2
1764176278.6801484,move,1662,3
1764176278.6901596,move,1665,3
1764176278.694897,move,1669,3
1764176278.6999323,move,1673,3
1764176278.7052805,move,1676,3
1764176278.7100403,move,1680,3
1764176278.7150688,move,1685,3
1764176278.7249444,move,1688,3
1764176278.7300258,move,1691,3
1764176278.7353935,move,1694,3
1764176278.7402208,move,1696,3
1764176278.7451706,move,1698,3
1764176278.755027,move,1700,3
1764176278.7601624,move,1702,3
1764176278.765783,move,1704,3
1764176278.7700799,move,1705,3
1764176278.775152,move,1707,3
1764176278.785161,move,1710,3
1764176278.7899244,move,1711,3
1764176278.7950456,move,1713,3
1764176278.7996812,move,1714,3
1764176278.8047903,move,1715,3
1764176278.8148234,move,1717,4
1764176278.8197498,move,1719,4
1764176278.824835,move,1720,5
1764176278.829899,move,1721,5
1764176278.8350136,move,1722,6
1764176278.8450766,move,1723,6
1764176278.8499548,move,1724,6
1764176278.855025,move,1725,8
1764176278.8601139,move,1726,8
1764176278.8651528,move,1729,9
1764176278.875108,move,1730,9
1764176278.880014,move,1731,10
1764176278.8851557,move,1732,10
1764176278.8902175,move,1732,11
1764176278.8953123,move,1733,11
1764176278.9002435,move,1735,11
1764176278.9106352,move,1737,12
1764176278.9156203,move,1739,12
1764176278.9215493,move,1742,13
1764176278.9254732,move,1743,13
1764176278.9308388,move,1745,14
1764176278.9405084,move,1747,14
1764176278.9453006,move,1749,15
1764176278.950383,move,1750,15
1764176278.9554765,move,1752,15
1764176278.9605298,move,1753,16
1764176278.9705818,move,1753,16
1764176278.975126,move,1754,18
1764176278.9854562,move,1756,19
1764176278.9903762,move,1757,19
1764176279.0002804,move,1757,19
1764176279.010368,move,1758,19
1764176279.015457,move,1758,20
1764176279.0205667,move,1759,20
1764176279.0306325,move,1759,21
1764176279.3421962,click_pressed,1759,21
1764176279.4428792,click_released,1759,21
1764176280.0143325,move,1758,22
1764176280.0193048,move,1756,23
1764176280.0244696,move,1753,24
1764176280.0293958,move,1750,24
1764176280.034248,move,1747,26
1764176280.044295,move,1745,27
1764176280.0491877,move,1743,28
1764176280.054269,move,1741,28
1764176280.0593038,move,1738,29
1764176280.0644212,move,1736,32
1764176280.0743055,move,1735,32
1764176280.0795925,move,1733,33
1764176280.0844257,move,1732,34
1764176280.0894725,move,1732,35
1764176280.0950096,move,1729,36
1764176280.099921,move,1728,37
1764176280.1096516,move,1726,39
1764176280.1145425,move,1724,42
1764176280.1197283,move,1721,44
1764176280.1246266,move,1718,45
1764176280.1296725,move,1715,49
1764176280.1396985,move,1712,52
1764176280.1445358,move,1710,56
1764176280.1497629,move,1705,58
1764176280.154894,move,1702,61
1764176280.1598217,move,1698,68
1764176280.169732,move,1691,73
1764176280.1747558,move,1687,80
1764176280.1798086,move,1678,86
1764176280.1849546,move,1672,93
1764176280.189961,move,1663,99
1764176280.1952486,move,1658,103
1764176280.2049274,move,1648,110
1764176280.210042,move,1643,116
1764176280.2150195,move,1636,123
1764176280.2199936,move,1628,129
1764176280.2257564,move,1619,138
1764176280.2349179,move,1614,144
1764176280.2401187,move,1604,151
1764176280.2455254,move,1599,159
1764176280.2501073,move,1589,166
1764176280.2552538,move,1584,172
1764176280.264986,move,1575,178
1764176280.2700648,move,1568,185
1764176280.2752247,move,1559,191
1764176280.2801974,move,1551,199
1764176280.285253,move,1542,205
1764176280.2951558,move,1536,212
1764176280.3002572,move,1527,218
1764176280.3053179,move,1522,225
1764176280.3104632,move,1514,231
1764176280.3157566,move,1509,236
1764176280.32543,move,1502,244
1764176280.330409,move,1498,249
1764176280.3353598,move,1490,258
1764176280.342011,move,1485,263
1764176280.3580692,move,1480,270
1764176280.3588886,move,1473,276
1764176280.3603888,move,1469,285
1764176280.3653753,move,1465,290
1764176280.3704875,move,1458,298
1764176280.375517,move,1453,305
1764176280.380508,move,1447,314
1764176280.390458,move,1443,321
1764176280.3957074,move,1439,329
1764176280.400843,move,1433,337
1764176280.4055982,move,1428,347
1764176280.411069,move,1424,356
1764176280.4206998,move,1421,363
1764176280.425611,move,1415,374
1764176280.4306812,move,1412,384
1764176280.4356887,move,1408,393
1764176280.440693,move,1403,404
1764176280.4509315,move,1398,417
1764176280.4558368,move,1395,427
1764176280.4609747,move,1391,438
1764176280.4659264,move,1386,449
1764176280.4708965,move,1381,461
1764176280.4759603,move,1379,468
1764176280.4858248,move,1376,478
1764176280.4908137,move,1373,485
1764176280.4959733,move,1370,494
1764176280.5011802,move,1367,501
1764176280.5061557,move,1366,507
1764176280.5158153,move,1363,512
1764176280.5208497,move,1359,519
1764176280.5258968,move,1358,522
1764176280.53102,move,1356,526
1764176280.5359528,move,1355,529
1764176280.541154,move,1354,532
1764176280.5510361,move,1353,533
1764176280.5560267,move,1352,535
1764176280.561087,move,1351,538
1764176280.56627,move,1347,541
1764176280.5712998,move,1347,542
1764176280.5761597,move,1346,543
1764176280.5861151,move,1345,545
1764176280.591085,move,1342,549
1764176280.5964482,move,1341,551
1764176280.6016436,move,1338,552
1764176280.6065013,move,1337,554
1764176280.6117082,move,1336,555
1764176280.616405,move,1335,557
1764176280.6264663,move,1334,559
1764176280.631451,move,1332,560
1764176280.63645,move,1331,561
1764176280.6415873,move,1331,562
1764176280.6464877,move,1331,562
1764176280.651764,move,1329,563
1764176280.6620677,move,1328,564
1764176280.6667585,move,1328,565
1764176280.6718748,move,1327,565
1764176280.676902,move,1327,566
1764176281.8913274,move,1328,565
1764176281.8962212,move,1329,563
1764176281.9014304,move,1331,561
1764176281.9064,move,1333,560
1764176281.9164033,move,1334,556
1764176281.9212747,move,1336,554
1764176281.9261043,move,1337,553
1764176281.9311996,move,1339,552
1764176281.9360657,move,1340,551
1764176281.9411185,move,1341,550
1764176281.9509938,move,1342,549
1764176281.9559593,move,1343,547
1764176281.9609866,move,1343,547
1764176281.96607,move,1345,545
1764176281.9711971,move,1346,544
1764176281.9810965,move,1348,543
1764176281.9860566,move,1349,543
1764176281.9910383,move,1350,542
1764176281.9963276,move,1352,541
1764176282.0012527,move,1355,537
1764176282.011092,move,1357,535
1764176282.0160923,move,1361,533
1764176282.0213366,move,1364,531
1764176282.0262835,move,1370,529
1764176282.0313802,move,1372,526
1764176282.036443,move,1376,524
1764176282.046207,move,1381,521
1764176282.051263,move,1383,520
1764176282.056417,move,1386,519
1764176282.061442,move,1389,517
1764176282.066609,move,1391,515
1764176282.0767953,move,1393,514
1764176282.0815876,move,1396,512
1764176282.0865257,move,1398,511
1764176282.0915883,move,1401,510
1764176282.0966425,move,1403,508
1764176282.1069381,move,1406,506
1764176282.1120067,move,1408,504
1764176282.1170256,move,1413,502
1764176282.1219473,move,1417,501
1764176282.1269531,move,1420,499
1764176282.1370041,move,1425,497
1764176282.1418235,move,1428,496
1764176282.1468124,move,1431,493
1764176282.1519375,move,1435,492
1764176282.1568758,move,1438,491
1764176282.1619022,move,1440,490
1764176282.171808,move,1442,489
1764176282.176858,move,1444,488
1764176282.1821637,move,1446,487
1764176282.1870792,move,1448,486
1764176282.1921031,move,1450,485
1764176282.202314,move,1451,481
1764176282.20704,move,1455,480
1764176282.2120748,move,1458,478
1764176282.2173843,move,1461,476
1764176282.222406,move,1463,475
1764176282.2323234,move,1467,471
1764176282.237222,move,1469,469
1764176282.2423992,move,1471,468
1764176282.2473354,move,1473,466
1764176282.2522962,move,1474,465
1764176282.2573786,move,1477,463
1764176282.2672908,move,1479,460
1764176282.2725034,move,1480,458
1764176282.2774231,move,1482,455
1764176282.2825618,move,1484,453
1764176282.289074,move,1487,450
1764176282.2975569,move,1489,447
1764176282.3023884,move,1491,443
1764176282.30836,move,1494,438
1764176282.3126075,move,1496,435
1764176282.317651,move,1501,430
1764176282.327713,move,1505,421
1764176282.3325827,move,1510,410
1764176282.3377478,move,1514,402
1764176282.3429122,move,1519,389
1764176282.347899,move,1524,376
1764176282.357738,move,1530,367
1764176282.3627203,move,1535,353
1764176282.3676386,move,1541,340
1764176282.372707,move,1549,327
1764176282.377811,move,1555,316
1764176282.3827665,move,1563,307
1764176282.3928525,move,1569,298
1764176282.397767,move,1575,291
1764176282.402909,move,1579,284
1764176282.408006,move,1583,277
1764176282.4129832,move,1589,270
1764176282.4229298,move,1593,265
1764176282.4277017,move,1597,258
1764176282.432859,move,1602,252
1764176282.438134,move,1605,245
1764176282.4431946,move,1609,240
1764176282.4484591,move,1611,237
1764176282.457868,move,1617,230
1764176282.4631844,move,1619,225
1764176282.4685025,move,1622,218
1764176282.4731836,move,1626,213
1764176282.4782891,move,1630,206
1764176282.4884906,move,1632,201
1764176282.4931011,move,1635,198
1764176282.4984689,move,1637,192
1764176282.5050898,move,1641,188
1764176282.508225,move,1643,186
1764176282.5209417,move,1644,181
1764176282.5233283,move,1645,179
1764176282.52849,move,1646,177
1764176282.5337512,move,1647,176
1764176282.5386183,move,1647,176
1764176282.555154,move,1648,175
1764176282.5636811,move,1648,173
1764176282.613486,move,1648,173
1764176282.6235633,move,1650,173
1764176282.6284297,move,1650,174
1764176282.6435893,move,1651,175
1764176282.64833,move,1651,176
1764176282.653613,move,1652,176
1764176282.6586761,move,1652,178
1764176282.6636086,move,1652,181
1764176282.673611,move,1652,186
1764176282.6785386,move,1652,189
1764176282.683569,move,1652,192
1764176282.688923,move,1652,198
1764176282.6939106,move,1652,202
1764176282.698879,move,1652,208
1764176282.7088459,move,1651,212
1764176282.7137344,move,1651,218
1764176282.718889,move,1646,227
1764176282.7239478,move,1645,234
1764176282.7294443,move,1642,240
1764176282.7386532,move,1639,249
1764176282.7442157,move,1637,256
1764176282.7488716,move,1632,265
1764176282.753814,move,1630,272
1764176282.7588415,move,1625,280
1764176282.7690153,move,1620,286
1764176282.7739775,move,1615,295
1764176282.7788258,move,1611,300
1764176282.7838125,move,1605,309
1764176282.7888708,move,1599,318
1764176282.7940102,move,1594,323
1764176282.8042042,move,1588,332
1764176282.8089204,move,1584,338
1764176282.8141057,move,1576,347
1764176282.8189983,move,1572,352
1764176282.8240588,move,1569,357
1764176282.834154,move,1563,364
1764176282.83909,move,1559,370
1764176282.8442903,move,1555,377
1764176282.8491826,move,1549,382
1764176282.8540347,move,1545,387
1764176282.8588629,move,1543,392
1764176282.869345,move,1541,396
1764176282.8743184,move,1537,401
1764176282.879039,move,1535,404
1764176282.8848097,move,1532,407
1764176282.8892124,move,1530,412
1764176282.8998096,move,1525,416
1764176282.9048011,move,1523,419
1764176282.9098032,move,1520,424
1764176282.9148831,move,1518,429
1764176282.9195101,move,1515,432
1764176282.9296389,move,1512,437
1764176282.934541,move,1510,441
1764176282.9395823,move,1507,444
1764176282.9446833,move,1505,449
1764176282.9497073,move,1502,451
1764176282.9546676,move,1500,453
1764176282.964876,move,1498,455
1764176282.9696827,move,1496,459
1764176282.9746962,move,1495,460
1764176282.9797704,move,1494,460
1764176282.984835,move,1494,461
1764176282.9948769,move,1491,461
1764176282.9996197,move,1490,462
1764176283.0098531,move,1489,462
1764176283.0149913,move,1488,462
1764176283.0199761,move,1487,462
1764176283.0298352,move,1486,462
1764176283.0349114,move,1486,461
1764176283.0397286,move,1486,461
1764176283.0448065,move,1485,459
1764176283.0498207,move,1485,454
1764176283.059713,move,1485,450
1764176283.0649037,move,1485,444
1764176283.070057,move,1485,433
1764176283.075081,move,1488,423
1764176283.0801735,move,1491,408
1764176283.0902736,move,1496,394
1764176283.095131,move,1503,377
1764176283.100187,move,1509,363
1764176283.105133,move,1516,348
1764176283.1103365,move,1522,334
1764176283.115224,move,1527,323
1764176283.1252391,move,1533,310
1764176283.1302347,move,1536,300
1764176283.135233,move,1541,291
1764176283.1402495,move,1547,282
1764176283.1453233,move,1550,271
1764176283.1554294,move,1552,264
1764176283.1602557,move,1555,256
1764176283.1653278,move,1561,248
1764176283.170469,move,1564,242
1764176283.175541,move,1568,235
1764176283.1853254,move,1571,226
1764176283.1901088,move,1572,220
1764176283.1952288,move,1577,211
1764176283.2004628,move,1579,206
1764176283.205374,move,1580,197
1764176283.2155175,move,1583,189
1764176283.2201905,move,1586,182
1764176283.2252479,move,1589,175
1764176283.2301965,move,1590,170
1764176283.235195,move,1591,166
1764176283.2456226,move,1592,159
1764176283.2505546,move,1595,154
1764176283.2556043,move,1596,148
1764176283.2607195,move,1597,145
1764176283.2656102,move,1598,141
1764176283.2755177,move,1601,138
1764176283.2806327,move,1602,136
1764176283.2855632,move,1602,134
1764176283.290821,move,1603,132
1764176283.3007758,move,1603,131
1764176283.310649,move,1603,129
1764176283.3206842,move,1603,128
1764176283.3256998,move,1603,128
1764176283.3306913,move,1604,128
1764176283.3405855,move,1606,127
1764176283.345602,move,1607,125
1764176283.3506246,move,1611,123
1764176283.3555963,move,1613,122
1764176283.3608966,move,1616,119
1764176283.3659012,move,1617,118
1764176283.3759146,move,1619,118
1764176283.3806992,move,1621,117
1764176283.3857057,move,1623,116
1764176283.3909547,move,1625,116
1764176283.3958852,move,1626,115
1764176283.4060352,move,1627,115
1764176283.4110074,move,1632,114
1764176283.416013,move,1635,113
1764176283.4213352,move,1640,112
1764176283.426133,move,1646,111
1764176283.4309094,move,1653,106
1764176283.4412963,move,1664,102
1764176283.4462314,move,1673,97
